KeyBoardLocalX,KeyBoardLocalY
godd
-0.008249793146226387,-0.42900019056603833
1.2167506229116867,0.011000216491646708
-0.7082502439344246,-0.42900004459016167
-0.7082502439344246,-0.42900004459016167
giddf
-0.008249793146226387,-0.42900019056603833
0.8667508773255803,0.011000409244185988
-0.7082502439344246,-0.42900004459016167
-0.7082502439344246,-0.42900004459016167
-0.35825006580882524,-0.42900017352941133
goodd
-0.008249793146226387,-0.42900019056603833
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
-0.7082502439344246,-0.42900004459016167
-0.7082502439344246,-0.42900004459016167
goodddf
-0.008249793146226387,-0.42900019056603833
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
-0.7082502439344246,-0.42900004459016167
-0.7082502439344246,-0.42900004459016167
-0.7082502439344246,-0.42900004459016167
-0.35825006580882524,-0.42900017352941133
gggggggooosssdf
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
-1.0582501650485356,-0.4290001495145627
-1.0582501650485356,-0.4290001495145627
-1.0582501650485356,-0.4290001495145627
-0.7082502439344246,-0.42900004459016167
-0.35825006580882524,-0.42900017352941133
gg
-0.008249793146226387,-0.42900019056603833
-0.008249793146226387,-0.42900019056603833
d
-0.7082502439344246,-0.42900004459016167
