KeyBoardLocalX,KeyBoardLocalY
o
1.2167506229116867,0.011000216491646708
loij
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
0.8667508773255803,0.011000409244185988
0.6917502107142821,-0.4290000535714298
lpok
1.3917510623145395,-0.42900028219584607
1.566751431372556,0.010999928078431332
1.2167506229116867,0.011000216491646708
1.0417509849999935,-0.4290001910000001
o
1.2167506229116867,0.011000216491646708
ol
1.2167506229116867,0.011000216491646708
1.3917510623145395,-0.42900028219584607
lloooook
1.3917510623145395,-0.42900028219584607
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.0417509849999935,-0.4290001910000001
u
0.5167503117647102,0.011000056635294032
lo
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
lokl
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
1.0417509849999935,-0.4290001910000001
1.3917510623145395,-0.42900028219584607
loookj
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.2167506229116867,0.011000216491646708
1.0417509849999935,-0.4290001910000001
0.6917502107142821,-0.4290000535714298
uylo
0.5167503117647102,0.011000056635294032
0.16674991241379328,0.011000165379310362
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
lllok
1.3917510623145395,-0.42900028219584607
1.3917510623145395,-0.42900028219584607
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
1.0417509849999935,-0.4290001910000001
lo
1.3917510623145395,-0.42900028219584607
1.2167506229116867,0.011000216491646708
